Column	Row	Name	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
38	79	32188165_AY181552.1_85-910	CUST_60_PI426244603	9637	false		gi|32188165_AY181552.1_85-910	Unknown		unmapped	
39	79	222780605_EZ009276.1_240-416	CUST_34_PI426264530	9473	false		gi|222780605_EZ009276.1_240-416	Unknown		unmapped	
40	79	288950268_GQ501339.1_4-432	CUST_180_PI426232940	9309	false		gi|288950268_GQ501339.1_4-432	Unknown		unmapped	
41	79	MGID_264_128_162	CUST_297_PI426266615	9145	false		MGID_264_128_162	Unknown		unmapped	
42	79	NA	NA	8981	ignore	NA		Unknown		Unknown	
43	79	222545879_EZ002069.1_263-517	CUST_110_PI426227498	8817	false		gi|222545879_EZ002069.1_263-517	Unknown		unmapped	
44	79	222785364_EZ013998.1_58-988	CUST_318_PI426227486	8653	false		gi|222785364_EZ013998.1_58-988	Unknown		unmapped	
45	79	DQ174708.1	CUST_240_PI426232937	8489	false		gb|DQ174708.1|gi|86562526	Unknown		unmapped	
46	79	222785609_EZ014121.1_933-1421	CUST_35_PI426226825	8325	false		gi|222785609_EZ014121.1_933-1421	Unknown		unmapped	
47	79	222787982_EZ016454.1_1-2227	CUST_14_PI426227492	8161	false		gi|222787982_EZ016454.1_1-2227	Unknown		unmapped	
48	79	222785253_EZ013887.1_858-1058	CUST_60_PI426227884	7997	false		gi|222785253_EZ013887.1_858-1058	Unknown		unmapped	
49	79	AF152004_4437_4471	CUST_109_PI426266615	7833	false		AF152004_4437_4471	Unknown		unmapped	
50	79	222546129_EZ002319.1_181-1224	CUST_8_PI426244589	7669	false		gi|222546129_EZ002319.1_181-1224	Unknown		unmapped	
51	79	NA	NA	7505	ignore	NA		Unknown		Unknown	
52	79	222781550_EZ010221.1_1266-1481	CUST_8_PI426227884	7341	false		gi|222781550_EZ010221.1_1266-1481	Unknown		unmapped	
53	79	NA	NA	7177	ignore	NA		Unknown		Unknown	
54	79	222795880_EZ024268.1_39-537	CUST_436_PI426227486	7013	false		gi|222795880_EZ024268.1_39-537	Unknown		unmapped	
55	79	AY149149.1	CUST_153_PI426232937	6849	false		gb|AY149149.1|gi|23986499	Unknown		unmapped	
56	79	AB441386.1	CUST_18_PI426226915	6685	false		dbj|AB441386.1|gi|205345230	Unknown		unmapped	
57	79	163638929_EU303108.1_7-291	CUST_22_PI426226915	6521	false		gi|163638929_EU303108.1_7-291	Unknown		unmapped	
58	79	NA	NA	6357	ignore	NA		Unknown		Unknown	
59	79	AF152004_4437_4471	CUST_111_PI426266615	6193	false		AF152004_4437_4471	Unknown		unmapped	
60	79	222548391_EZ004304.1_52-162	CUST_63_PI426266349	6029	false		gi|222548391_EZ004304.1_52-162	Unknown		unmapped	
61	79	87116470_AB231899.1_92-1341	CUST_3_PI426227955	5865	false		gi|87116470_AB231899.1_92-1341	Unknown		unmapped	
62	79	222785217_EZ013851.1_361-498	CUST_31_PI426264530	5701	false		gi|222785217_EZ013851.1_361-498	Unknown		unmapped	
63	79	NA	NA	5537	ignore	NA		Unknown		Unknown	
64	79	222548696_EZ004609.1_16-204	CUST_48_PI426227486	5373	false		gi|222548696_EZ004609.1_16-204	Unknown		unmapped	
65	79	222549613_EZ005526.1_96-233	CUST_21_PI426265159	5209	false		gi|222549613_EZ005526.1_96-233	Unknown		unmapped	
66	79	222785203_EZ013837.1_38-295	CUST_93_PI426266424	5045	false		gi|222785203_EZ013837.1_38-295	Unknown		unmapped	
67	79	222783302_EZ011967.1_41-1297	CUST_211_PI426227486	4881	false		gi|222783302_EZ011967.1_41-1297	Unknown		unmapped	
68	79	222779661_EZ008332.1_76-1098	CUST_372_PI426227498	4717	false		gi|222779661_EZ008332.1_76-1098	Unknown		unmapped	
69	79	222795160_EZ023548.1_42-583	CUST_126_PI426266274	4553	false		gi|222795160_EZ023548.1_42-583	Unknown		unmapped	
70	79	222795748_EZ024136.1_119-610	CUST_79_PI426226868	4389	false		gi|222795748_EZ024136.1_119-610	Unknown		unmapped	
71	79	222802934_EZ031322.1_70-576	CUST_93_PI426227495	4225	false		gi|222802934_EZ031322.1_70-576	Unknown		unmapped	
72	79	222798016_EZ026404.1_34-741	CUST_49_PI426246032	4061	false		gi|222798016_EZ026404.1_34-741	Unknown		unmapped	
73	79	RC11	RC11	3897	pos	RC11		Unknown		Unknown	
74	79	222792706_EZ021094.1_124-1740	CUST_406_PI426227486	3733	false		gi|222792706_EZ021094.1_124-1740	Unknown		unmapped	
75	79	NA	NA	3569	ignore	NA		Unknown		Unknown	
76	79	222549959_EZ005872.1_41-220	CUST_26_PI426264527	3405	false		gi|222549959_EZ005872.1_41-220	Unknown		unmapped	
77	79	222791089_EZ019477.1_30-982	CUST_1133_PI426227498	3241	false		gi|222791089_EZ019477.1_30-982	Unknown		unmapped	
78	79	288950285_GQ501356.1_22-477	CUST_228_PI426232940	3077	false		gi|288950285_GQ501356.1_22-477	Unknown		unmapped	
79	79	NA	NA	2913	ignore	NA		Unknown		Unknown	
80	79	AB117374_173_207	CUST_18_PI426266615	2749	false		AB117374_173_207	Unknown		unmapped	
81	79	222792000_EZ020388.1_1-108	CUST_18_PI426264527	2585	false		gi|222792000_EZ020388.1_1-108	Unknown		unmapped	
82	79	222788896_EZ017328.1_70-642	CUST_24_PI426246032	2421	false		gi|222788896_EZ017328.1_70-642	Unknown		unmapped	
83	79	222801063_EZ029451.1_200-1511	CUST_1371_PI426227498	2257	false		gi|222801063_EZ029451.1_200-1511	Unknown		unmapped	
84	79	NA	NA	2093	ignore	NA		Unknown		Unknown	
85	79	222548755_EZ004668.1_80-223	CUST_27_PI426266274	1929	false		gi|222548755_EZ004668.1_80-223	Unknown		unmapped	
86	79	222792786_EZ021174.1_62-970	CUST_1177_PI426227498	1765	false		gi|222792786_EZ021174.1_62-970	Unknown		unmapped	
87	79	222788984_EZ017416.1_118-282	CUST_33_PI426264540	1601	false		gi|222788984_EZ017416.1_118-282	Unknown		unmapped	
88	79	288950269_GQ501340.1_13-372	CUST_182_PI426232940	1437	false		gi|288950269_GQ501340.1_13-372	Unknown		unmapped	
89	79	222781459_EZ010130.1_59-1552	CUST_16_PI426265162	1273	false		gi|222781459_EZ010130.1_59-1552	Unknown		unmapped	
90	79	222549959_EZ005872.1_41-220	CUST_27_PI426264527	1109	false		gi|222549959_EZ005872.1_41-220	Unknown		unmapped	
91	79	NA	NA	945	ignore	NA		Unknown		Unknown	
92	79	NA	NA	781	ignore	NA		Unknown		Unknown	
93	79	222787719_EZ016191.1_239-1586	CUST_361_PI426227486	617	false		gi|222787719_EZ016191.1_239-1586	Unknown		unmapped	
94	79	32188165_AY181552.1_85-762	CUST_34_PI426244603	453	false		gi|32188165_AY181552.1_85-762	Unknown		unmapped	
95	79	222784189_EZ012847.1_55-822	CUST_20_PI426266366	289	false		gi|222784189_EZ012847.1_55-822	Unknown		unmapped	
96	79	222793775_EZ022163.1_175-1266	CUST_138_PI426226915	125	false		gi|222793775_EZ022163.1_175-1266	Unknown		unmapped	
1	80	222785819_EZ014301.1_40-1167	CUST_36_PI426266278	15623	false		gi|222785819_EZ014301.1_40-1167	Unknown		unmapped	
2	80	NA	NA	15459	ignore	NA		Unknown		Unknown	
3	80	Hsp27_T31(1)_11_45	CUST_254_PI426266615	15295	false		Hsp27_T31(1)_11_45	Unknown		unmapped	
4	80	222784547_EZ013195.1_54-401	CUST_39_PI426227495	15131	false		gi|222784547_EZ013195.1_54-401	Unknown		unmapped	
5	80	222783589_EZ012252.1_397-801	CUST_60_PI426266424	14967	false		gi|222783589_EZ012252.1_397-801	Unknown		unmapped	
6	80	222786551_EZ015023.1_46-198	CUST_348_PI426227486	14803	false		gi|222786551_EZ015023.1_46-198	Unknown		unmapped	
7	80	222783259_EZ011928.1_88-1179	CUST_47_PI426266424	14639	false		gi|222783259_EZ011928.1_88-1179	Unknown		unmapped	
8	80	222784935_EZ013569.1_32-310	CUST_805_PI426227498	14475	false		gi|222784935_EZ013569.1_32-310	Unknown		unmapped	
9	80	222786936_EZ015408.1_178-872	CUST_1002_PI426227498	14311	false		gi|222786936_EZ015408.1_178-872	Unknown		unmapped	
10	80	222795880_EZ024268.1_39-537	CUST_438_PI426227486	14147	false		gi|222795880_EZ024268.1_39-537	Unknown		unmapped	
11	80	222793714_EZ022102.1_107-872	CUST_416_PI426227486	13983	false		gi|222793714_EZ022102.1_107-872	Unknown		unmapped	
12	80	222784821_EZ013455.1_62-496	CUST_132_PI426227893	13819	false		gi|222784821_EZ013455.1_62-496	Unknown		unmapped	
13	80	222782137_EZ010808.1_56-1039	CUST_78_PI426266317	13655	false		gi|222782137_EZ010808.1_56-1039	Unknown		unmapped	
14	80	222546707_EZ002897.1_2220-2618	CUST_54_PI426266349	13491	false		gi|222546707_EZ002897.1_2220-2618	Unknown		unmapped	
15	80	222549797_EZ005710.1_108-227	CUST_4_PI426265153	13327	false		gi|222549797_EZ005710.1_108-227	Unknown		unmapped	
16	80	222781277_EZ009948.1_41-1257	CUST_27_PI426266317	13163	false		gi|222781277_EZ009948.1_41-1257	Unknown		unmapped	
17	80	222783213_EZ011882.1_28-1191	CUST_637_PI426227498	12999	false		gi|222783213_EZ011882.1_28-1191	Unknown		unmapped	
18	80	NA	NA	12835	ignore	NA		Unknown		Unknown	
19	80	35210443_AB106684.1_32-901	CUST_7_PI426232940	12671	false		gi|35210443_AB106684.1_32-901	Unknown		unmapped	
20	80	NA	NA	12507	ignore	NA		Unknown		Unknown	
21	80	NA	NA	12343	ignore	NA		Unknown		Unknown	
22	80	222795924_EZ024312.1_34-1561	CUST_27_PI426226214	12179	false		gi|222795924_EZ024312.1_34-1561	Unknown		unmapped	
23	80	222791089_EZ019477.1_119-226	CUST_1129_PI426227498	12015	false		gi|222791089_EZ019477.1_119-226	Unknown		unmapped	
24	80	222785618_EZ014130.1_388-510	CUST_126_PI426266349	11851	false		gi|222785618_EZ014130.1_388-510	Unknown		unmapped	
25	80	222784062_EZ012720.1_171-1669	CUST_27_PI426246029	11687	false		gi|222784062_EZ012720.1_171-1669	Unknown		unmapped	
26	80	222779537_EZ008208.1_284-424	CUST_8_PI426266363	11523	false		gi|222779537_EZ008208.1_284-424	Unknown		unmapped	
27	80	222783038_EZ011707.1_7-450	CUST_24_PI426245467	11359	false		gi|222783038_EZ011707.1_7-450	Unknown		unmapped	
28	80	222800437_EZ028825.1_3-341	CUST_28_PI426264527	11195	false		gi|222800437_EZ028825.1_3-341	Unknown		unmapped	
29	80	222779254_EZ007925.1_665-784	CUST_9_PI426226903	11031	false		gi|222779254_EZ007925.1_665-784	Unknown		unmapped	
30	80	87116470_AB231899.1_92-1341	CUST_2_PI426227955	10867	false		gi|87116470_AB231899.1_92-1341	Unknown		unmapped	
31	80	222788530_EZ017002.1_79-1225	CUST_131_PI426266317	10703	false		gi|222788530_EZ017002.1_79-1225	Unknown		unmapped	
32	80	NA	NA	10539	ignore	NA		Unknown		Unknown	
33	80	222785020_EZ013654.1_12-1714	CUST_814_PI426227498	10375	false		gi|222785020_EZ013654.1_12-1714	Unknown		unmapped	
34	80	NA	NA	10211	ignore	NA		Unknown		Unknown	
35	80	222783901_EZ012561.1_229-536	CUST_201_PI426226825	10047	false		gi|222783901_EZ012561.1_229-536	Unknown		unmapped	
36	80	222781205_EZ009876.1_82-1026	CUST_61_PI426226825	9883	false		gi|222781205_EZ009876.1_82-1026	Unknown		unmapped	
37	80	222791570_EZ019958.1_504-608	CUST_1162_PI426227498	9719	false		gi|222791570_EZ019958.1_504-608	Unknown		unmapped	
38	80	222788903_EZ017335.1_238-621	CUST_99_PI426265159	9555	false		gi|222788903_EZ017335.1_238-621	Unknown		unmapped	
39	80	AY532062_423_457	CUST_158_PI426266615	9391	false		AY532062_423_457	Unknown		unmapped	
40	80	NA	NA	9227	ignore	NA		Unknown		Unknown	
41	80	222801996_EZ030384.1_31-1032	CUST_182_PI426266274	9063	false		gi|222801996_EZ030384.1_31-1032	Unknown		unmapped	
42	80	DCP_1_1	DCP_1_1	8899	pos	DCP_1_1		Unknown		Unknown	
43	80	222785898_EZ014380.1_7-737	CUST_345_PI426227486	8735	false		gi|222785898_EZ014380.1_7-737	Unknown		unmapped	
44	80	NA	NA	8571	ignore	NA		Unknown		Unknown	
45	80	NA	NA	8407	ignore	NA		Unknown		Unknown	
46	80	222546630_EZ002820.1_211-577	CUST_21_PI426266274	8243	false		gi|222546630_EZ002820.1_211-577	Unknown		unmapped	
47	80	DCP_22_7	DCP_22_7	8079	pos	DCP_22_7		Unknown		Unknown	
48	80	222784674_EZ013314.1_27-134	CUST_2_PI426264530	7915	false		gi|222784674_EZ013314.1_27-134	Unknown		unmapped	
49	80	NA	NA	7751	ignore	NA		Unknown		Unknown	
50	80	222782860_EZ011531.1_9-206	CUST_3_PI426244597	7587	false		gi|222782860_EZ011531.1_9-206	Unknown		unmapped	
51	80	EZ029226.1	CUST_11_PI426247723	7423	false		gb|EZ029226.1|gi|222800838	Unknown		unmapped	
52	80	NA	NA	7259	ignore	NA		Unknown		Unknown	
53	80	222549748_EZ005661.1_22-231	CUST_24_PI426265159	7095	false		gi|222549748_EZ005661.1_22-231	Unknown		unmapped	
54	80	AJ884899.1	CUST_49_PI426232937	6931	false		emb|AJ884899.1|gi|87158058	Unknown		unmapped	
55	80	Dk(C)A2_113_147	CUST_190_PI426266615	6767	false		Dk(C)A2_113_147	Unknown		unmapped	
56	80	222784530_EZ013178.1_192-890	CUST_277_PI426227486	6603	false		gi|222784530_EZ013178.1_192-890	Unknown		unmapped	
57	80	222795156_EZ023544.1_33-155	CUST_234_PI426246026	6439	false		gi|222795156_EZ023544.1_33-155	Unknown		unmapped	
58	80	222782254_EZ010925.1_305-607	CUST_147_PI426227486	6275	false		gi|222782254_EZ010925.1_305-607	Unknown		unmapped	
59	80	222800587_EZ028975.1_308-439	CUST_1351_PI426227498	6111	false		gi|222800587_EZ028975.1_308-439	Unknown		unmapped	
60	80	NA	NA	5947	ignore	NA		Unknown		Unknown	
61	80	222795880_EZ024268.1_39-537	CUST_436_PI426227486	5783	false		gi|222795880_EZ024268.1_39-537	Unknown		unmapped	
62	80	E1A_r60_3	(+)E1A_r60_3	5619	pos	(+)E1A_r60_3		Unknown		Unknown	
63	80	222783791_EZ012451.1_8-789	CUST_241_PI426227486	5455	false		gi|222783791_EZ012451.1_8-789	Unknown		unmapped	
64	80	209867521_EU785982.1_1-1134	CUST_5_PI426245463	5291	false		gi|209867521_EU785982.1_1-1134	Unknown		unmapped	
65	80	222783048_EZ011717.1_405-692	CUST_614_PI426227498	5127	false		gi|222783048_EZ011717.1_405-692	Unknown		unmapped	
66	80	222544872_EZ001062.1_1837-2877	CUST_46_PI426244589	4963	false		gi|222544872_EZ001062.1_1837-2877	Unknown		unmapped	
67	80	222781891_EZ010562.1_17-586	CUST_60_PI426266271	4799	false		gi|222781891_EZ010562.1_17-586	Unknown		unmapped	
68	80	NA	NA	4635	ignore	NA		Unknown		Unknown	
69	80	222785709_EZ014207.1_94-913	CUST_107_PI426245467	4471	false		gi|222785709_EZ014207.1_94-913	Unknown		unmapped	
70	80	222789249_EZ017681.1_596-1108	CUST_1088_PI426227498	4307	false		gi|222789249_EZ017681.1_596-1108	Unknown		unmapped	
71	80	AY160087.1	CUST_213_PI426232937	4143	false		gb|AY160087.1|gi|37719560	Unknown		unmapped	
72	80	75858840_DQ144988.1_263-590	CUST_11_PI426266594	3979	false		gi|75858840_DQ144988.1_263-590	Unknown		unmapped	
73	80	222782137_EZ010808.1_56-1039	CUST_77_PI426266317	3815	false		gi|222782137_EZ010808.1_56-1039	Unknown		unmapped	
74	80	222785056_EZ013690.1_128-295	CUST_138_PI426266271	3651	false		gi|222785056_EZ013690.1_128-295	Unknown		unmapped	
75	80	4416239_AF099654.1_4-282	CUST_99_PI426246026	3487	false		gi|4416239_AF099654.1_4-282	Unknown		unmapped	
76	80	AB201749_1369_1403	CUST_19_PI426266615	3323	false		AB201749_1369_1403	Unknown		unmapped	
77	80	222784141_EZ012799.1_177-731	CUST_135_PI426226825	3159	false		gi|222784141_EZ012799.1_177-731	Unknown		unmapped	
78	80	222544939_EZ001129.1_380-568	CUST_3_PI426227896	2995	false		gi|222544939_EZ001129.1_380-568	Unknown		unmapped	
79	80	222795748_EZ024136.1_119-882	CUST_121_PI426226868	2831	false		gi|222795748_EZ024136.1_119-882	Unknown		unmapped	
80	80	NA	NA	2667	ignore	NA		Unknown		Unknown	
81	80	222785316_EZ013950.1_67-516	CUST_902_PI426227498	2503	false		gi|222785316_EZ013950.1_67-516	Unknown		unmapped	
82	80	222803034_EZ031422.1_295-606	CUST_99_PI426227495	2339	false		gi|222803034_EZ031422.1_295-606	Unknown		unmapped	
83	80	222786916_EZ015388.1_352-564	CUST_54_PI426227495	2175	false		gi|222786916_EZ015388.1_352-564	Unknown		unmapped	
84	80	168989236_DQ482997.1_30-965	CUST_19_PI426232931	2011	false		gi|168989236_DQ482997.1_30-965	Unknown		unmapped	
85	80	AY149128.1	CUST_99_PI426232937	1847	false		gb|AY149128.1|gi|23986368	Unknown		unmapped	
86	80	222786977_EZ015449.1_67-330	CUST_4_PI426264540	1683	false		gi|222786977_EZ015449.1_67-330	Unknown		unmapped	
87	80	222782193_EZ010864.1_55-1470	CUST_35_PI426227884	1519	false		gi|222782193_EZ010864.1_55-1470	Unknown		unmapped	
88	80	AY149125.1	CUST_87_PI426232937	1355	false		gb|AY149125.1|gi|23986356	Unknown		unmapped	
89	80	222785020_EZ013654.1_776-904	CUST_826_PI426227498	1191	false		gi|222785020_EZ013654.1_776-904	Unknown		unmapped	
90	80	222781026_EZ009697.1_19-972	CUST_97_PI426245467	1027	false		gi|222781026_EZ009697.1_19-972	Unknown		unmapped	
91	80	NA	NA	863	ignore	NA		Unknown		Unknown	
92	80	222801296_EZ029684.1_1303-1410	CUST_153_PI426266274	699	false		gi|222801296_EZ029684.1_1303-1410	Unknown		unmapped	
93	80	222545954_EZ002144.1_54-200	CUST_135_PI426226868	535	false		gi|222545954_EZ002144.1_54-200	Unknown		unmapped	
94	80	222783589_EZ012252.1_743-1000	CUST_69_PI426266424	371	false		gi|222783589_EZ012252.1_743-1000	Unknown		unmapped	
95	80	222792350_EZ020738.1_63-1082	CUST_67_PI426227884	207	false		gi|222792350_EZ020738.1_63-1082	Unknown		unmapped	
96	80	NA	NA	43	ignore	NA		Unknown		Unknown	
1	81	222792472_EZ020860.1_219-899	CUST_160_PI426227893	15704	false		gi|222792472_EZ020860.1_219-899	Unknown		unmapped	
2	81	222784716_EZ013354.1_98-2018	CUST_25_PI426244597	15540	false		gi|222784716_EZ013354.1_98-2018	Unknown		unmapped	
3	81	DQ309537_121_155	CUST_212_PI426266615	15376	false		DQ309537_121_155	Unknown		unmapped	
4	81	222793861_EZ022249.1_60-1502	CUST_17_PI426247730	15212	false		gi|222793861_EZ022249.1_60-1502	Unknown		unmapped	
5	81	222792350_EZ020738.1_63-1082	CUST_69_PI426227884	15048	false		gi|222792350_EZ020738.1_63-1082	Unknown		unmapped	
6	81	222545356_EZ001546.1_814-918	CUST_65_PI426227498	14884	false		gi|222545356_EZ001546.1_814-918	Unknown		unmapped	
7	81	Dk(C)A2_113_147	CUST_190_PI426266615	14720	false		Dk(C)A2_113_147	Unknown		unmapped	
8	81	222797707_EZ026095.1_1708-1908	CUST_453_PI426227486	14556	false		gi|222797707_EZ026095.1_1708-1908	Unknown		unmapped	
9	81	222802484_EZ030872.1_32-589	CUST_127_PI426266424	14392	false		gi|222802484_EZ030872.1_32-589	Unknown		unmapped	
10	81	222788032_EZ016504.1_109-943	CUST_188_PI426264540	14228	false		gi|222788032_EZ016504.1_109-943	Unknown		unmapped	
11	81	AB086828_381_415	CUST_12_PI426266615	14064	false		AB086828_381_415	Unknown		unmapped	
12	81	AB048846_13_47	CUST_1_PI426266615	13900	false		AB048846_13_47	Unknown		unmapped	
13	81	222781404_EZ010075.1_64-1783	CUST_448_PI426227498	13736	false		gi|222781404_EZ010075.1_64-1783	Unknown		unmapped	
14	81	222782193_EZ010864.1_1104-1223	CUST_27_PI426227884	13572	false		gi|222782193_EZ010864.1_1104-1223	Unknown		unmapped	
15	81	222799393_EZ027781.1_91-225	CUST_14_PI426266267	13408	false		gi|222799393_EZ027781.1_91-225	Unknown		unmapped	
16	81	133856047_EF133956.1_101-712	CUST_16_PI426267032	13244	false		gi|133856047_EF133956.1_101-712	Unknown		unmapped	
17	81	288950297_GQ501368.1_22-477	CUST_241_PI426232940	13080	false		gi|288950297_GQ501368.1_22-477	Unknown		unmapped	
18	81	NA	NA	12916	ignore	NA		Unknown		Unknown	
19	81	AJ884905.1	CUST_59_PI426232937	12752	false		emb|AJ884905.1|gi|87158416	Unknown		unmapped	
20	81	DQ309536_113_147	CUST_209_PI426266615	12588	false		DQ309536_113_147	Unknown		unmapped	
21	81	222784189_EZ012847.1_582-728	CUST_22_PI426266366	12424	false		gi|222784189_EZ012847.1_582-728	Unknown		unmapped	
22	81	222781618_EZ010289.1_626-757	CUST_39_PI426266311	12260	false		gi|222781618_EZ010289.1_626-757	Unknown		unmapped	
23	81	222783869_EZ012529.1_2-617	CUST_198_PI426226825	12096	false		gi|222783869_EZ012529.1_2-617	Unknown		unmapped	
24	81	222785537_EZ014049.1_90-656	CUST_118_PI426266349	11932	false		gi|222785537_EZ014049.1_90-656	Unknown		unmapped	
25	81	222784918_EZ013552.1_1004-1255	CUST_108_PI426266271	11768	false		gi|222784918_EZ013552.1_1004-1255	Unknown		unmapped	
26	81	NA	NA	11604	ignore	NA		Unknown		Unknown	
27	81	NA	NA	11440	ignore	NA		Unknown		Unknown	
28	81	AF285166_2534_2568	CUST_115_PI426266615	11276	false		AF285166_2534_2568	Unknown		unmapped	
29	81	222785568_EZ014080.1_39-815	CUST_919_PI426227498	11112	false		gi|222785568_EZ014080.1_39-815	Unknown		unmapped	
30	81	222783606_EZ012269.1_26-1591	CUST_73_PI426226868	10948	false		gi|222783606_EZ012269.1_26-1591	Unknown		unmapped	
31	81	222546138_EZ002328.1_625-1140	CUST_16_PI426226868	10784	false		gi|222546138_EZ002328.1_625-1140	Unknown		unmapped	
32	81	222798760_EZ027148.1_61-171	CUST_1303_PI426227498	10620	false		gi|222798760_EZ027148.1_61-171	Unknown		unmapped	
33	81	NA	NA	10456	ignore	NA		Unknown		Unknown	
34	81	222784240_EZ012898.1_1318-1431	CUST_34_PI426266363	10292	false		gi|222784240_EZ012898.1_1318-1431	Unknown		unmapped	
35	81	75858838_DQ144987.1_1-804	CUST_8_PI426266594	10128	false		gi|75858838_DQ144987.1_1-804	Unknown		unmapped	
36	81	222783718_EZ012378.1_105-362	CUST_692_PI426227498	9964	false		gi|222783718_EZ012378.1_105-362	Unknown		unmapped	
37	81	4378739_AF108717.1_37-312	CUST_114_PI426246026	9800	false		gi|4378739_AF108717.1_37-312	Unknown		unmapped	
38	81	NA	NA	9636	ignore	NA		Unknown		Unknown	
39	81	222796549_EZ024937.1_75-323	CUST_444_PI426227486	9472	false		gi|222796549_EZ024937.1_75-323	Unknown		unmapped	
40	81	222787982_EZ016454.1_1-2227	CUST_15_PI426227492	9308	false		gi|222787982_EZ016454.1_1-2227	Unknown		unmapped	
41	81	222781456_EZ010127.1_1351-1524	CUST_461_PI426227498	9144	false		gi|222781456_EZ010127.1_1351-1524	Unknown		unmapped	
42	81	168989226_DQ482987.1_543-794	CUST_6_PI426232931	8980	false		gi|168989226_DQ482987.1_543-794	Unknown		unmapped	
43	81	222785020_EZ013654.1_776-904	CUST_826_PI426227498	8816	false		gi|222785020_EZ013654.1_776-904	Unknown		unmapped	
44	81	NA	NA	8652	ignore	NA		Unknown		Unknown	
45	81	222801996_EZ030384.1_31-2558	CUST_184_PI426266274	8488	false		gi|222801996_EZ030384.1_31-2558	Unknown		unmapped	
46	81	222781274_EZ009945.1_554-1369	CUST_41_PI426265159	8324	false		gi|222781274_EZ009945.1_554-1369	Unknown		unmapped	
47	81	222544985_EZ001175.1_840-1250	CUST_21_PI426266349	8160	false		gi|222544985_EZ001175.1_840-1250	Unknown		unmapped	
48	81	288950279_GQ501350.1_22-495	CUST_210_PI426232940	7996	false		gi|288950279_GQ501350.1_22-495	Unknown		unmapped	
49	81	222546521_EZ002711.1_882-998	CUST_161_PI426227498	7832	false		gi|222546521_EZ002711.1_882-998	Unknown		unmapped	
50	81	NA	NA	7668	ignore	NA		Unknown		Unknown	
51	81	NA	NA	7504	ignore	NA		Unknown		Unknown	
52	81	222799393_EZ027781.1_91-225	CUST_14_PI426266267	7340	false		gi|222799393_EZ027781.1_91-225	Unknown		unmapped	
53	81	222784716_EZ013354.1_494-1525	CUST_12_PI426244597	7176	false		gi|222784716_EZ013354.1_494-1525	Unknown		unmapped	
54	81	NA	NA	7012	ignore	NA		Unknown		Unknown	
55	81	Ac_28_13_48	CUST_73_PI426266615	6848	false		Ac_28_13_48	Unknown		unmapped	
56	81	222546551_EZ002741.1_257-502	CUST_144_PI426246026	6684	false		gi|222546551_EZ002741.1_257-502	Unknown		unmapped	
57	81	42760796_AB117374.1_154-492	CUST_27_PI426246026	6520	false		gi|42760796_AB117374.1_154-492	Unknown		unmapped	
58	81	NA	NA	6356	ignore	NA		Unknown		Unknown	
59	81	222544872_EZ001062.1_584-823	CUST_41_PI426244589	6192	false		gi|222544872_EZ001062.1_584-823	Unknown		unmapped	
60	81	288950272_GQ501343.1_22-477	CUST_192_PI426232940	6028	false		gi|288950272_GQ501343.1_22-477	Unknown		unmapped	
61	81	222799992_EZ028380.1_35-590	CUST_127_PI426226868	5864	false		gi|222799992_EZ028380.1_35-590	Unknown		unmapped	
62	81	222782818_EZ011489.1_163-846	CUST_178_PI426227486	5700	false		gi|222782818_EZ011489.1_163-846	Unknown		unmapped	
63	81	222792786_EZ021174.1_62-970	CUST_1176_PI426227498	5536	false		gi|222792786_EZ021174.1_62-970	Unknown		unmapped	
64	81	NA	NA	5372	ignore	NA		Unknown		Unknown	
65	81	222799979_EZ028367.1_21-527	CUST_88_PI426227495	5208	false		gi|222799979_EZ028367.1_21-527	Unknown		unmapped	
66	81	222784125_EZ012783.1_12-902	CUST_26_PI426227495	5044	false		gi|222784125_EZ012783.1_12-902	Unknown		unmapped	
67	81	222800795_EZ029183.1_852-1058	CUST_39_PI426246032	4880	false		gi|222800795_EZ029183.1_852-1058	Unknown		unmapped	
68	81	222779270_EZ007941.1_68-409	CUST_31_PI426266424	4716	false		gi|222779270_EZ007941.1_68-409	Unknown		unmapped	
69	81	222546358_EZ002548.1_79-489	CUST_121_PI426264540	4552	false		gi|222546358_EZ002548.1_79-489	Unknown		unmapped	
70	81	DQ309546_134_168	CUST_221_PI426266615	4388	false		DQ309546_134_168	Unknown		unmapped	
71	81	31505710_AY289691.1_88-912	CUST_29_PI426232940	4224	false		gi|31505710_AY289691.1_88-912	Unknown		unmapped	
72	81	NA	NA	4060	ignore	NA		Unknown		Unknown	
73	81	DQ309550_189_223	CUST_225_PI426266615	3896	false		DQ309550_189_223	Unknown		unmapped	
74	81	222781507_EZ010178.1_1220-1528	CUST_503_PI426227498	3732	false		gi|222781507_EZ010178.1_1220-1528	Unknown		unmapped	
75	81	NA	NA	3568	ignore	NA		Unknown		Unknown	
76	81	NA	NA	3404	ignore	NA		Unknown		Unknown	
77	81	NA	NA	3240	ignore	NA		Unknown		Unknown	
78	81	U43533.1	CUST_333_PI426232937	3076	false		gb|U43533.1|gi|1171209	Unknown		unmapped	
79	81	222779076_EZ007747.1_43-1498	CUST_353_PI426227498	2912	false		gi|222779076_EZ007747.1_43-1498	Unknown		unmapped	
